110.72	322.87
105	270
107.64	251.91
113.16	268.88
113.5	283
114	202.5
116	251
117.36	314.55
121.16	275.34
119.12	304.21
121.1	193.3
125.8	173.75
124.13	318.22
125	206.44
124	283
129	297.15
130.87	344.72
131	186.92
142.66	155.03
131	253.17
132.09	279.36
131.33	197.33
132.62	382.38
134.61	323.04
135	248.07
137.44	369.12
138	270
139	174.14
137.6	391.4
140.79	165.93
140	302.65
140.78	203.11
139.2	293.6
141	352.84
143.42	191.15
143.78	235.61
145.14	254.35
143.5	387.71
145.8	282.89
143.75	400.75
147.27	361.27
148.5	269.67
150.96	226.68
149	298
150.2	316.5
152.29	171.82
155.59	244.38
155	302
156.88	128
155.36	376.4
155.91	401.36
157.41	151.06
156.5	217
157.59	274.05
157.09	286.36
159.28	232.06
157	349.5
160.82	141.76
161	210
164	304.8
161.5	411
167.43	395.22
165	117.5
165.29	269.68
164.23	426.46
166.28	131.89
166.43	173.09
165.5	249
167.73	231.67
166	244
169.11	219.11
169.5	152.5
171.43	192.93
175	208
176.31	247.31
177	345.23
176	115
177	162.16
176.53	232.29
178.17	262.48
177.33	300.5
179.87	313.2
179.5	121.29
179.22	221.26
181.51	420.57
182.88	166.59
184.6	137.75
186	210.31
185.88	325.84
186.2	352.4
186.94	286.59
188.3	238.9
188.89	175.67
197.08	107.58
192	316.47
192.07	151.87
192	162
193.28	362.79
193.75	339.21
195	261.5
195.8	421.77
195.93	139.33
196.27	206
196.43	179.29
197.47	270.13
197.21	300
199.23	437.3
202.55	458.8
198.86	197.29
199.67	234.67
199.36	448.21
201.96	320.57
200.62	389.62
202.92	159.14
202.64	225.45
200.5	402
204.07	287.49
203.23	344.23
205.57	146.98
205.71	129.86
205	256.5
207.34	380.7
206.86	361.86
206	410.5
209.97	401.9
210	86
210.88	166
212.67	205.33
213.93	342.93
214.25	100.62
213.5	264
214.9	287.9
214.45	415.82
215.43	299.71
215.51	318.74
216.05	363.32
216.36	446.33
217.04	428.7
220.41	145.93
219.71	219.82
219.75	229
221.42	253.77
220.53	395.67
221.36	378.32
222.84	93.895
222.57	108.29
224	182.88
224	265
224.81	286.3
226.91	157.51
225.5	113.5
227	233
228.6	420.5
231.41	273.44
231	350
231.91	451.36
232.5	465
234.11	329.11
234.43	176.86
235.69	225.23
233.5	289
233.5	311
234.62	379.46
234	477
236.17	143.17
236.77	162.77
235.88	403.12
239	188.66
236.5	428
240.61	267.87
243.27	324.54
241.41	411.09
244.15	94.208
243.07	135.18
241.67	283.33
244.86	217.93
244.5	346
244.92	449.2
246.48	310.96
245.17	429.83
247.67	355.67
249.5	179.41
247.5	199
247	291
248.4	295.2
249	258
252.53	274.76
255.85	236.5
253.76	405.66
257.52	91.589
255.42	115.69
255.5	139.09
253.88	319
253.25	442
255.69	418.56
256	340.5
255.71	366
258.5	70.5
260.96	385.14
259.54	428.85
262.15	313.49
261.13	406.91
263.12	146.59
263.29	253.42
263.07	275.93
264.2	349.86
265.76	205.21
265	219.5
267	183.5
269.11	72.611
267.4	395.2
268.91	83.273
269.8	111.6
270.36	140.21
271.5	126.5
272.25	232.75
271	464
274.14	274.36
273.92	307.08
273.71	490
275.44	247.62
275.7	397.61
276.94	146.91
276	197
284.98	65.733
278.85	338.67
278.47	372.65
279.64	457.39
278.91	76.364
280.36	164.96
282.27	317.33
283.46	384.71
284.5	84.816
283	300.5
283	466
285.96	204.25
286.17	436.17
287.39	281.18
287.08	446.17
289	145
288.33	231
291.68	103.63
289.5	266.5
290.08	337.58
292.56	357.33
291.29	425.57
292.18	461.89
293.35	159.39
292	257
292.12	290.88
293.39	324.13
293.5	57.5
295.31	135.06
294.33	167.67
295.2	249.5
297.21	441.38
298.5	236.18
297.5	208.5
299.57	469.62
301	198.83
302.23	96.571
301.27	145.2
300.5	367.5
301.6	63.8
304.4	254.6
304.14	355.07
304.62	413.4
305.09	292.36
305.14	323.57
305.4	263.2
306.96	394.39
306	150
307	273.5
309.41	179.82
311.05	57.842
310.93	87.733
312.37	242.67
311.36	191.21
312.14	136.57
314.52	335.67
314.62	400.04
320.1	118.58
312	125.5
316.14	267.24
313.43	435.29
317.25	72
316.4	280.25
315.5	320
317.83	348.17
321.93	91
321.88	410.47
323.36	160.88
324.75	177.12
322	488.5
326.08	132.8
325.17	329.5
326.51	473.95
326.65	217.41
326.83	207.83
327.25	276.62
328.41	350.82
330.18	84.364
327.8	288.4
329.59	263.15
330.5	98
331.63	226.37
330.57	490.23
331.2	197.4
331	376.71
333.65	166.88
333.4	314
333	340
332.5	440
332.4	183.8
333.5	235.5
334.27	331.41
334.17	364.17
335.94	139.64
339.54	102.08
339.59	238.59
338.62	451.62
339.32	176.16
339	266
341.64	56.077
340.62	302.15
341.74	90.316
341	202.5
342.16	471.06
341.93	111.93
343.49	492.28
343.94	324.2
344.41	338.46
343.61	418.5
346.17	222.55
349.7	463.56
345	68
346.5	450.5
347.86	393.57
348.3	402.2
349.69	170.06
348	409
349.67	237.33
351.82	82.474
352.58	255.97
352.14	437.54
354.71	484.18
352.75	414.08
353.33	63.667
355.22	112.56
353.92	139.83
354.8	211.6
355.94	279.83
358.43	122.81
358	50
359.2	228.3
359.29	298
358.67	388.33
361.55	58.727
361.11	326.85
359	430.5
363.06	91.611
362.5	133.29
363.62	78.577
361.4	172.2
363.45	187.44
362	464.5
364.4	364.8
366.47	253.33
366.47	278.84
365.43	414.71
366.5	478.71
367.8	106.4
368.12	117.25
369.06	348.61
368.5	153
370.86	216.93
370.85	288.92
371	334.54
371.78	206.39
371.25	378.12
370.8	448.3
372.59	167.23
372.25	486.38
374.89	84.679
374.06	97.75
373.14	427
375.12	156.76
374.41	243.06
375.69	50.828
375.25	136.42
374	496.5
376.71	232.5
377.05	380.75
376.73	415.33
377.96	111.79
377.94	442.19
379.75	281.58
381.52	453.71
381.56	323.88
382.81	469.44
383	331.5
384.25	496.62
385.44	92.96
385.24	82.273
386.03	176.26
385.65	485.87
387.4	437.6
388.97	54.944
388.94	295.5
388.6	369.38
390.04	422.39
391.23	320.65
390.64	351.79
389	394.5
391.22	475.13
391.07	336.6
392.5	155.5
394.69	413.62
395.5	186
396.62	490.62
398.29	99.532
397.42	387.21
398.41	437.1
398.38	465.31
398.57	305.62
399.32	398.32
399.1	501.1
402.18	170.77
400.69	337.91
403.1	425.8
401.5	327
